Tezos USD (XTZ-USD) CCC - CoinMarketCap. Currency in USD,,,,,,
Date,Open,High,Low,Close*,Adj Close**,Volume
"Dec 10, 2020",2.1735,2.1817,2.0834,2.107,2.107,"116,436,665"
"Dec 09, 2020",2.1518,2.1977,2.0487,2.1735,2.1735,"195,559,316"
"Dec 08, 2020",2.2781,2.3575,2.1142,2.152,2.152,"201,313,793"
"Dec 07, 2020",2.3258,2.3294,2.2334,2.2782,2.2782,"141,701,563"
"Dec 06, 2020",2.3222,2.3395,2.2581,2.3259,2.3259,"147,506,850"
"Dec 05, 2020",2.2837,2.3311,2.2451,2.3225,2.3225,"145,917,728"
"Dec 04, 2020",2.4073,2.4298,2.2324,2.2849,2.2849,"186,363,130"
"Dec 03, 2020",2.39,2.446,2.3827,2.4073,2.4073,"156,763,160"
"Dec 02, 2020",2.3293,2.4112,2.2992,2.3899,2.3899,"191,946,336"
"Dec 01, 2020",2.4817,2.5464,2.2487,2.3298,2.3298,"307,228,805"
"Nov 30, 2020",2.3611,2.5333,2.3366,2.4801,2.4801,"250,350,582"
"Nov 29, 2020",2.325,2.4345,2.2857,2.3609,2.3609,"206,799,141"
"Nov 28, 2020",2.2523,2.4288,2.215,2.3249,2.3249,"231,667,778"
"Nov 27, 2020",2.2475,2.3372,2.1709,2.2524,2.2524,"296,100,133"
"Nov 26, 2020",2.6025,2.6556,2.1125,2.2462,2.2462,"566,448,836"
"Nov 25, 2020",2.666,2.9414,2.5,2.6028,2.6028,"499,346,438"
"Nov 24, 2020",2.6199,2.8175,2.4999,2.6648,2.6648,"524,332,878"
"Nov 23, 2020",2.2695,2.6538,2.2695,2.6198,2.6198,"435,424,500"
"Nov 22, 2020",2.3724,2.4251,2.1774,2.2694,2.2694,"352,241,350"
"Nov 21, 2020",2.1048,2.3829,2.0603,2.3724,2.3724,"476,186,263"
"Nov 20, 2020",2.0789,2.1491,2.0673,2.1048,2.1048,"219,284,140"
"Nov 19, 2020",2.0864,2.1386,2.0235,2.0789,2.0789,"156,018,269"
"Nov 18, 2020",2.1421,2.1822,2.0207,2.0864,2.0864,"209,844,569"
"Nov 17, 2020",2.1067,2.1511,2.0942,2.1421,2.1421,"190,495,116"
"Nov 16, 2020",2.0196,2.0938,1.9986,2.082,2.082,"159,031,187"
"Nov 15, 2020",2.1004,2.1072,1.9842,2.0196,2.0196,"156,096,826"
"Nov 14, 2020",2.1508,2.1587,2.0529,2.1004,2.1004,"139,185,341"
"Nov 13, 2020",2.0727,2.1523,2.067,2.1508,2.1508,"148,816,436"
"Nov 12, 2020",2.1217,2.1538,2.047,2.0727,2.0727,"170,321,242"
"Nov 11, 2020",2.1491,2.1955,2.1111,2.1217,2.1217,"161,219,993"
"Nov 10, 2020",2.0914,2.185,2.0914,2.1491,2.1491,"172,863,002"
"Nov 09, 2020",2.0874,2.1514,2.0264,2.0913,2.0913,"159,050,815"
"Nov 08, 2020",2.0211,2.1483,1.9863,2.0874,2.0874,"183,442,702"
"Nov 07, 2020",2.0866,2.1999,1.9619,2.0211,2.0211,"309,422,432"
"Nov 06, 2020",1.8821,2.0922,1.8782,2.0866,2.0866,"289,623,872"
"Nov 05, 2020",1.8763,1.9677,1.8198,1.8821,1.8821,"206,184,471"
"Nov 04, 2020",1.8683,1.8987,1.7889,1.8763,1.8763,"161,150,029"
"Nov 03, 2020",1.8965,1.9147,1.8115,1.8683,1.8683,"138,243,206"
"Nov 02, 2020",1.9853,2.0628,1.8898,1.8966,1.8966,"132,681,107"
"Nov 01, 2020",1.976,2.0018,1.9349,1.9854,1.9854,"107,373,599"
"Oct 31, 2020",1.9036,2.0159,1.8949,1.976,1.976,"140,233,229"
"Oct 30, 2020",1.9336,1.9604,1.799,1.9036,1.9036,"157,440,828"
"Oct 29, 2020",2.0044,2.0466,1.9022,1.9336,1.9336,"136,062,646"
"Oct 28, 2020",2.0845,2.1131,1.9453,2.0043,2.0043,"170,322,091"
"Oct 27, 2020",2.0967,2.1291,2.0677,2.0845,2.0845,"176,862,175"
"Oct 26, 2020",2.1676,2.1797,2.0686,2.0967,2.0967,"159,222,736"
"Oct 25, 2020",2.2189,2.2466,2.1586,2.1676,2.1676,"135,658,210"
"Oct 24, 2020",2.2201,2.2384,2.1953,2.2189,2.2189,"112,253,296"
"Oct 23, 2020",2.1895,2.2605,2.1704,2.2201,2.2201,"161,298,188"
"Oct 22, 2020",2.1289,2.2391,2.127,2.1874,2.1874,"180,907,444"
"Oct 21, 2020",2.0567,2.1741,2.0558,2.1331,2.1331,"189,646,507"
"Oct 20, 2020",2.2333,2.2333,2.0461,2.0553,2.0553,"187,660,266"
"Oct 19, 2020",2.303,2.3063,2.2244,2.2337,2.2337,"141,524,936"
"Oct 18, 2020",2.2637,2.3158,2.2631,2.3027,2.3027,"91,695,525"
"Oct 17, 2020",2.2152,2.277,2.2023,2.2622,2.2622,"92,317,282"
"Oct 16, 2020",2.2822,2.3175,2.205,2.2142,2.2142,"131,137,575"
"Oct 15, 2020",2.3079,2.3356,2.2496,2.279,2.279,"136,451,969"
"Oct 14, 2020",2.4205,2.4398,2.2708,2.3173,2.3173,"171,394,350"
"Oct 13, 2020",2.3698,2.4688,2.3473,2.4149,2.4149,"197,099,146"
"Oct 12, 2020",2.2882,2.4026,2.2705,2.3715,2.3715,"185,141,056"
"Oct 11, 2020",2.2427,2.347,2.2318,2.2878,2.2878,"152,221,236"
"Oct 10, 2020",2.2327,2.3076,2.2275,2.2478,2.2478,"167,114,271"
"Oct 09, 2020",2.1112,2.2626,2.0814,2.2329,2.2329,"170,682,014"
"Oct 08, 2020",2.0688,2.1837,2.0194,2.1095,2.1095,"140,139,772"
"Oct 07, 2020",2.0639,2.1243,2.0392,2.0653,2.0653,"131,918,701"
"Oct 06, 2020",2.2143,2.2771,2.0425,2.0661,2.0661,"161,247,536"
"Oct 05, 2020",2.1154,2.2258,2.0851,2.2147,2.2147,"102,727,021"
"Oct 04, 2020",2.1174,2.2202,2.0913,2.113,2.113,"101,374,221"
"Oct 03, 2020",2.0906,2.2053,2.0762,2.1157,2.1157,"95,401,488"
"Oct 02, 2020",2.2275,2.239,2.0346,2.0919,2.0919,"155,092,007"
"Oct 01, 2020",2.2454,2.3314,2.1838,2.2255,2.2255,"147,412,387"
"Sep 30, 2020",2.2731,2.2773,2.1846,2.2443,2.2443,"123,717,171"
"Sep 29, 2020",2.284,2.3114,2.1892,2.2718,2.2718,"128,968,792"
"Sep 28, 2020",2.2276,2.3745,2.2276,2.2879,2.2879,"151,003,112"
"Sep 27, 2020",2.2165,2.2617,2.1074,2.2254,2.2254,"117,304,429"
"Sep 26, 2020",2.2437,2.2699,2.1837,2.2173,2.2173,"126,211,805"
"Sep 25, 2020",2.1877,2.3078,2.1075,2.2417,2.2417,"143,229,061"
"Sep 24, 2020",1.9565,2.2024,1.9437,2.1862,2.1862,"149,236,469"
"Sep 23, 2020",2.1085,2.1759,1.9335,1.9555,1.9555,"167,060,724"
"Sep 22, 2020",1.9843,2.1814,1.9741,2.1174,2.1174,"163,015,986"
"Sep 21, 2020",2.222,2.2668,1.9384,1.986,1.986,"238,763,507"
"Sep 20, 2020",2.3466,2.4083,2.1736,2.2221,2.2221,"156,962,844"
"Sep 19, 2020",2.4068,2.4076,2.2884,2.3442,2.3442,"148,653,832"
"Sep 18, 2020",2.4919,2.5324,2.3551,2.4053,2.4053,"153,137,960"
"Sep 17, 2020",2.4907,2.5638,2.4634,2.4919,2.4919,"155,785,199"
"Sep 16, 2020",2.5213,2.5458,2.4406,2.4925,2.4925,"187,246,376"
"Sep 15, 2020",2.6296,2.6785,2.5198,2.5211,2.5211,"196,681,904"
"Sep 14, 2020",2.621,2.7011,2.5541,2.6293,2.6293,"181,332,731"
"Sep 13, 2020",2.6112,2.743,2.5495,2.6202,2.6202,"230,732,356"
"Sep 12, 2020",2.5731,2.6353,2.523,2.6112,2.6112,"172,731,455"
"Sep 11, 2020",2.5835,2.6271,2.4816,2.5723,2.5723,"187,683,931"
"Sep 10, 2020",2.5448,2.6655,2.5435,2.5835,2.5835,"200,173,000"
"Sep 09, 2020",2.5144,2.6077,2.4345,2.545,2.545,"184,328,871"
"Sep 08, 2020",2.5631,2.6488,2.4371,2.5109,2.5109,"237,521,903"
"Sep 07, 2020",2.5677,2.5964,2.3906,2.5633,2.5633,"237,979,550"
"Sep 06, 2020",2.4825,2.6314,2.3737,2.5662,2.5662,"256,282,107"
"Sep 05, 2020",2.756,2.8266,2.3583,2.4825,2.4825,"369,123,395"
"Sep 04, 2020",2.5853,2.8435,2.499,2.7558,2.7558,"295,571,097"
"Sep 03, 2020",3.1338,3.1338,2.5112,2.5844,2.5844,"294,580,604"
"Sep 02, 2020",3.4434,3.4594,2.9828,3.1341,3.1341,"272,620,179"
"Sep 01, 2020",3.2571,3.4982,3.1926,3.4416,3.4416,"213,344,459"
"Aug 31, 2020",3.3833,3.4562,3.2559,3.2562,3.2562,"153,954,445"
"Aug 30, 2020",3.3559,3.4202,3.3341,3.3816,3.3816,"157,757,544"
"Aug 29, 2020",3.2631,3.4207,3.1957,3.3597,3.3597,"167,076,368"
"Aug 28, 2020",3.2047,3.3091,3.1395,3.2607,3.2607,"157,445,156"
"Aug 27, 2020",3.3747,3.4149,3.1132,3.2056,3.2056,"236,563,338"
"Aug 26, 2020",3.453,3.4958,3.3112,3.3761,3.3761,"204,399,531"
"Aug 25, 2020",3.6823,3.7012,3.321,3.4461,3.4461,"249,600,095"
"Aug 24, 2020",3.522,3.7908,3.46,3.6871,3.6871,"233,005,843"
"Aug 23, 2020",3.5781,3.6065,3.3794,3.5219,3.5219,"172,850,688"
"Aug 22, 2020",3.391,3.5998,3.2872,3.5787,3.5787,"229,620,599"
"Aug 21, 2020",3.8557,3.9007,3.3549,3.3921,3.3921,"287,391,404"
"Aug 20, 2020",3.6371,3.9171,3.5076,3.8545,3.8545,"305,749,013"
"Aug 19, 2020",3.8327,3.9112,3.5174,3.6348,3.6348,"381,949,536"
"Aug 18, 2020",4.032,4.1395,3.7487,3.8327,3.8327,"260,614,843"
"Aug 17, 2020",4.2388,4.2469,4.0239,4.034,4.034,"229,654,914"
"Aug 16, 2020",4.0776,4.3642,4.0277,4.2388,4.2388,"284,937,976"
"Aug 15, 2020",4.0934,4.3003,3.9337,4.0795,4.0795,"338,468,043"
"Aug 14, 2020",4.1742,4.2808,4.0128,4.0969,4.0969,"278,165,303"
"Aug 13, 2020",4.4073,4.4809,4.0284,4.175,4.175,"457,809,394"
"Aug 12, 2020",4.0129,4.4583,3.6705,4.4067,4.4067,"542,700,999"
"Aug 11, 2020",4.2801,4.412,3.8082,4.0113,4.0113,"546,232,328"
"Aug 10, 2020",3.6954,4.2705,3.5681,4.2705,4.2705,"525,009,907"
"Aug 09, 2020",3.3742,3.7674,3.2902,3.6842,3.6842,"342,620,805"
"Aug 08, 2020",3.0708,3.4763,3.0328,3.3797,3.3797,"225,885,661"
"Aug 07, 2020",3.2258,3.2752,2.9772,3.0721,3.0721,"213,195,512"
"Aug 06, 2020",3.1146,3.3678,3.0913,3.2249,3.2249,"208,842,704"
"Aug 05, 2020",3.2325,3.2489,3.091,3.1159,3.1159,"161,304,037"
"Aug 04, 2020",3.0565,3.2895,3.0556,3.2294,3.2294,"284,036,870"
"Aug 03, 2020",2.877,3.0609,2.8395,3.0566,3.0566,"190,598,020"
"Aug 02, 2020",3.0274,3.1172,2.7927,2.8775,2.8775,"249,982,954"
"Aug 01, 2020",2.8399,3.0542,2.8253,3.0288,3.0288,"172,314,235"
"Jul 31, 2020",2.8112,2.8972,2.7883,2.8399,2.8399,"109,436,571"
"Jul 30, 2020",2.7844,2.8473,2.7428,2.8106,2.8106,"102,353,935"
"Jul 29, 2020",2.8343,2.9378,2.7639,2.7862,2.7862,"135,216,954"
"Jul 28, 2020",2.8203,2.8866,2.75,2.8341,2.8341,"158,332,704"
"Jul 27, 2020",2.9807,2.9823,2.6734,2.819,2.819,"267,560,520"
"Jul 26, 2020",3.0554,3.0989,2.964,2.9823,2.9823,"153,418,589"
"Jul 25, 2020",3.0297,3.1055,3.0189,3.0569,3.0569,"128,872,045"
"Jul 24, 2020",3.1745,3.1886,3.0081,3.0312,3.0312,"144,067,871"
"Jul 23, 2020",3.0818,3.2163,3.0388,3.1673,3.1673,"170,069,172"
"Jul 22, 2020",3.0154,3.0888,2.923,3.0839,3.0839,"126,518,487"
"Jul 21, 2020",2.768,3.0502,2.75,3.0154,3.0154,"155,225,484"
"Jul 20, 2020",2.9791,2.9827,2.7618,2.769,2.769,"131,836,409"
"Jul 19, 2020",3.0052,3.044,2.9029,2.9758,2.9758,"122,426,954"
"Jul 18, 2020",3.1703,3.1703,2.9679,3.0063,3.0063,"164,183,772"
"Jul 17, 2020",3.0914,3.2079,3.0168,3.1716,3.1716,"186,924,039"
"Jul 16, 2020",3.1985,3.3038,2.9733,3.0929,3.0929,"380,406,590"
"Jul 15, 2020",2.9552,3.1993,2.8581,3.1993,3.1993,"300,281,072"
"Jul 14, 2020",2.8967,3.0371,2.6915,2.9586,2.9586,"251,503,669"
"Jul 13, 2020",2.8123,3.1458,2.7777,2.9005,2.9005,"411,310,595"
"Jul 12, 2020",2.6877,2.8267,2.5994,2.8123,2.8123,"173,178,789"
"Jul 11, 2020",2.5391,2.7161,2.5195,2.6858,2.6858,"147,502,448"
"Jul 10, 2020",2.5363,2.5786,2.4157,2.5369,2.5369,"96,190,047"
"Jul 09, 2020",2.6471,2.6471,2.4775,2.5353,2.5353,"115,332,454"
"Jul 08, 2020",2.5079,2.6776,2.4884,2.6471,2.6471,"126,531,532"
"Jul 07, 2020",2.4352,2.582,2.4078,2.5076,2.5076,"116,457,681"
"Jul 06, 2020",2.2848,2.4488,2.2672,2.436,2.436,"89,838,422"
"Jul 05, 2020",2.3226,2.3367,2.2356,2.2848,2.2848,"62,053,180"
"Jul 04, 2020",2.2805,2.3522,2.274,2.3262,2.3262,"55,791,860"
"Jul 03, 2020",2.3577,2.3578,2.2762,2.2788,2.2788,"63,783,458"
"Jul 02, 2020",2.4007,2.4043,2.3042,2.3575,2.3575,"61,680,738"
"Jul 01, 2020",2.3606,2.4474,2.3399,2.3986,2.3986,"66,019,108"
"Jun 30, 2020",2.4144,2.4238,2.3573,2.3603,2.3603,"59,282,212"
"Jun 29, 2020",2.3705,2.4417,2.352,2.4144,2.4144,"70,431,090"
"Jun 28, 2020",2.3281,2.4366,2.3002,2.3725,2.3725,"77,570,461"
"Jun 27, 2020",2.4808,2.4953,2.2898,2.3281,2.3281,"97,311,609"
"Jun 26, 2020",2.5801,2.5845,2.4616,2.4816,2.4816,"117,403,819"
"Jun 25, 2020",2.6269,2.627,2.5471,2.5855,2.5855,"96,155,213"
"Jun 24, 2020",2.7855,2.8567,2.5878,2.6286,2.6286,"123,144,383"
"Jun 23, 2020",2.6735,2.7901,2.6152,2.7847,2.7847,"124,142,617"
"Jun 22, 2020",2.5881,2.6889,2.5784,2.6739,2.6739,"86,427,173"
"Jun 21, 2020",2.6093,2.6278,2.5802,2.5872,2.5872,"70,563,395"
"Jun 20, 2020",2.6121,2.6605,2.562,2.6085,2.6085,"91,712,777"
"Jun 19, 2020",2.6683,2.7078,2.6082,2.6121,2.6121,"109,421,476"
"Jun 18, 2020",2.677,2.7481,2.5671,2.6685,2.6685,"134,651,482"
"Jun 17, 2020",2.6115,2.6896,2.5638,2.677,2.677,"91,846,757"
"Jun 16, 2020",2.6302,2.6616,2.5786,2.612,2.612,"84,311,702"
"Jun 15, 2020",2.599,2.6831,2.4483,2.6298,2.6298,"112,822,537"
"Jun 14, 2020",2.6987,2.6999,2.5835,2.599,2.599,"79,164,821"
"Jun 13, 2020",2.6716,2.7212,2.6461,2.6956,2.6956,"77,595,251"
"Jun 12, 2020",2.6235,2.753,2.6009,2.6688,2.6688,"105,415,375"
"Jun 11, 2020",2.8868,2.9098,2.5558,2.6237,2.6237,"120,669,171"
"Jun 10, 2020",2.9087,2.9166,2.8665,2.8873,2.8873,"81,680,807"
"Jun 09, 2020",2.9406,2.9503,2.8754,2.9073,2.9073,"79,075,416"
"Jun 08, 2020",2.889,2.9471,2.8651,2.9396,2.9396,"66,821,735"
"Jun 07, 2020",2.9175,2.9325,2.8225,2.8899,2.8899,"76,804,197"
"Jun 06, 2020",2.9426,2.9741,2.9085,2.9175,2.9175,"61,405,619"
"Jun 05, 2020",3.0009,3.0212,2.9288,2.9426,2.9426,"82,637,386"
"Jun 04, 2020",3.0331,3.0838,2.9174,3,3,"106,155,906"
"Jun 03, 2020",2.891,3.07,2.8455,3.0356,3.0356,"108,960,936"
"Jun 02, 2020",2.9638,3.1107,2.7901,2.8916,2.8916,"157,849,384"
"Jun 01, 2020",2.8005,2.9923,2.7831,2.9604,2.9604,"122,362,523"
"May 31, 2020",2.9197,2.9439,2.7733,2.7969,2.7969,"101,147,210"
"May 30, 2020",2.8787,2.9491,2.8228,2.9184,2.9184,"119,885,539"
"May 29, 2020",2.8232,2.8985,2.8102,2.8798,2.8798,"98,079,547"
"May 28, 2020",2.7064,2.8455,2.6849,2.8234,2.8234,"85,768,622"
"May 27, 2020",2.6876,2.7629,2.6807,2.7068,2.7068,"79,162,252"
"May 26, 2020",2.7283,2.7524,2.6563,2.6848,2.6848,"82,774,026"
"May 25, 2020",2.6626,2.7396,2.6439,2.729,2.729,"89,509,988"
"May 24, 2020",2.7641,2.8227,2.6714,2.6714,2.6714,"94,467,860"
"May 23, 2020",2.7961,2.8233,2.7301,2.7634,2.7634,"89,111,444"
"May 22, 2020",2.6439,2.8417,2.6147,2.7956,2.7956,"119,072,716"
"May 21, 2020",2.8107,2.84,2.5876,2.644,2.644,"110,966,271"
"May 20, 2020",2.8073,2.8889,2.7467,2.8113,2.8113,"131,916,699"
"May 19, 2020",2.7504,2.8312,2.6528,2.8121,2.8121,"126,136,972"
"May 18, 2020",2.6224,2.7612,2.6192,2.7507,2.7507,"133,052,170"
"May 17, 2020",2.6271,2.6853,2.6078,2.6237,2.6237,"122,058,935"
"May 16, 2020",2.4931,2.6513,2.4745,2.6271,2.6271,"119,251,093"
"May 15, 2020",2.5361,2.5444,2.4531,2.4908,2.4908,"114,228,679"
"May 14, 2020",2.5492,2.5896,2.5029,2.5379,2.5379,"135,748,700"
"May 13, 2020",2.5047,2.5803,2.4967,2.5596,2.5596,"116,532,574"
"May 12, 2020",2.4332,2.5732,2.393,2.5044,2.5044,"146,311,229"
"May 11, 2020",2.559,2.5828,2.3159,2.4341,2.4341,"203,768,691"
"May 10, 2020",2.8295,2.8295,2.3997,2.5529,2.5529,"205,818,989"
"May 09, 2020",2.7628,2.9378,2.7385,2.8296,2.8296,"176,778,232"
"May 08, 2020",2.7574,2.8285,2.701,2.7646,2.7646,"160,038,600"
"May 07, 2020",2.7067,2.8227,2.668,2.7587,2.7587,"217,885,578"
"May 06, 2020",2.7422,2.8085,2.7024,2.7049,2.7049,"184,139,715"
"May 05, 2020",2.7841,2.8311,2.7078,2.7455,2.7455,"212,462,618"
"May 04, 2020",2.7417,2.8385,2.62,2.7866,2.7866,"288,377,672"
"May 03, 2020",2.8357,2.877,2.7092,2.7413,2.7413,"226,856,167"
"May 02, 2020",2.8132,2.8706,2.7927,2.8329,2.8329,"237,435,344"
"May 01, 2020",2.761,2.9539,2.761,2.814,2.814,"312,045,671"
"Apr 30, 2020",2.9498,3.0291,2.7244,2.761,2.761,"375,310,706"
"Apr 29, 2020",2.7616,2.9865,2.7533,2.9503,2.9503,"371,858,523"
"Apr 28, 2020",2.7486,2.8101,2.6834,2.7547,2.7547,"274,470,494"
"Apr 27, 2020",2.7659,2.7863,2.5655,2.7495,2.7495,"298,567,833"
"Apr 26, 2020",2.8682,2.8687,2.7442,2.7652,2.7652,"270,441,861"
"Apr 25, 2020",2.7281,2.875,2.6695,2.868,2.868,"296,143,370"
"Apr 24, 2020",2.4813,2.7739,2.4813,2.7277,2.7277,"348,033,801"
"Apr 23, 2020",2.3312,2.5376,2.3193,2.4767,2.4767,"275,392,937"
"Apr 22, 2020",2.1556,2.3424,2.1536,2.3304,2.3304,"201,206,428"
"Apr 21, 2020",2.1368,2.2067,2.1002,2.158,2.158,"205,982,611"
"Apr 20, 2020",2.2639,2.3561,2.0811,2.1378,2.1378,"255,506,819"
"Apr 19, 2020",2.3314,2.3701,2.2454,2.2652,2.2652,"209,379,819"
"Apr 18, 2020",2.104,2.3664,2.102,2.3285,2.3285,"226,409,663"
"Apr 17, 2020",2.1033,2.1539,2.0788,2.1028,2.1028,"189,233,579"
"Apr 16, 2020",1.9014,2.1271,1.8601,2.1018,2.1018,"203,937,506"
"Apr 15, 2020",1.9386,1.9759,1.8945,1.9015,1.9015,"138,456,299"
"Apr 14, 2020",1.936,1.9929,1.9137,1.9385,1.9385,"104,969,601"
"Apr 13, 2020",2.0192,2.0192,1.8978,1.9354,1.9354,"147,229,836"
"Apr 12, 2020",1.9689,2.0456,1.9001,2.0136,2.0136,"168,443,129"
"Apr 11, 2020",1.9033,2.0328,1.8986,1.9658,1.9658,"177,215,789"
"Apr 10, 2020",2.1115,2.1158,1.8382,1.9033,1.9033,"204,404,587"
"Apr 09, 2020",2.1419,2.1688,2.0126,2.1127,2.1127,"186,512,000"
"Apr 08, 2020",1.9558,2.167,1.9284,2.1374,2.1374,"186,150,663"
"Apr 07, 2020",1.8909,2.0875,1.8791,1.9571,1.9571,"256,734,050"
"Apr 06, 2020",1.668,1.8856,1.6663,1.8856,1.8856,"153,603,651"
"Apr 05, 2020",1.7023,1.7069,1.6682,1.6708,1.6708,"68,278,984"
"Apr 04, 2020",1.6791,1.7151,1.659,1.7027,1.7027,"90,291,105"
"Apr 03, 2020",1.6691,1.7779,1.6619,1.6791,1.6791,"118,348,908"
"Apr 02, 2020",1.6128,1.7667,1.6,1.6707,1.6707,"142,884,331"
"Apr 01, 2020",1.615,1.6227,1.5287,1.6156,1.6156,"93,197,406"
"Mar 31, 2020",1.6157,1.6333,1.555,1.615,1.615,"79,412,007"
"Mar 30, 2020",1.4775,1.6469,1.4695,1.6172,1.6172,"94,003,636"
"Mar 29, 2020",1.5631,1.5798,1.4802,1.4802,1.4802,"70,247,678"
"Mar 28, 2020",1.6072,1.612,1.5245,1.5647,1.5647,"103,065,065"
"Mar 27, 2020",1.7535,1.7671,1.6075,1.6075,1.6075,"81,714,415"
"Mar 26, 2020",1.7124,1.753,1.7065,1.753,1.753,"76,416,083"
"Mar 25, 2020",1.76,1.7746,1.6727,1.7124,1.7124,"139,897,058"
"Mar 24, 2020",1.6656,1.7757,1.6338,1.7594,1.7594,"151,312,779"
"Mar 23, 2020",1.474,1.6687,1.4651,1.6661,1.6661,"149,247,979"
"Mar 22, 2020",1.6527,1.7056,1.4702,1.474,1.474,"113,589,399"
"Mar 21, 2020",1.6769,1.7337,1.5964,1.6487,1.6487,"140,158,723"
"Mar 20, 2020",1.6432,1.8715,1.5311,1.6749,1.6749,"212,099,168"
"Mar 19, 2020",1.362,1.7294,1.3543,1.6412,1.6412,"185,980,500"
"Mar 18, 2020",1.342,1.3913,1.3,1.3622,1.3622,"119,502,566"
"Mar 17, 2020",1.3153,1.4649,1.2979,1.3431,1.3431,"144,569,147"
"Mar 16, 2020",1.5419,1.5438,1.1552,1.3134,1.3134,"200,659,558"
"Mar 15, 2020",1.5752,1.7369,1.4505,1.5432,1.5432,"145,388,034"
"Mar 14, 2020",1.7595,1.8181,1.5507,1.5752,1.5752,"156,652,224"
"Mar 13, 2020",1.363,1.9079,1.0188,1.7566,1.7566,"463,259,670"
"Mar 12, 2020",2.5098,2.5107,1.3641,1.3681,1.3681,"281,543,680"
"Mar 11, 2020",2.5885,2.6748,2.3071,2.511,2.511,"154,424,606"
"Mar 10, 2020",2.5353,2.7415,2.4879,2.5855,2.5855,"180,710,670"
"Mar 09, 2020",2.5933,2.6557,2.2833,2.5214,2.5214,"229,464,249"
"Mar 08, 2020",2.9912,2.9912,2.5965,2.6019,2.6019,"199,849,912"
"Mar 07, 2020",3.1611,3.2532,2.9929,2.9929,2.9929,"152,873,891"
"Mar 06, 2020",3.0824,3.2244,3.0371,3.1614,3.1614,"159,585,774"
"Mar 05, 2020",3.049,3.2952,3.0351,3.086,3.086,"267,640,744"
"Mar 04, 2020",2.7638,3.0392,2.7435,3.0392,3.0392,"190,516,348"
"Mar 03, 2020",2.7811,2.8207,2.658,2.7638,2.7638,"122,144,148"
"Mar 02, 2020",2.6234,2.8663,2.5626,2.782,2.782,"149,189,528"
"Mar 01, 2020",2.753,2.8261,2.5872,2.6231,2.6231,"118,242,324"
"Feb 29, 2020",2.7639,2.9866,2.7534,2.7562,2.7562,"148,892,177"
"Feb 28, 2020",2.794,2.9066,2.6507,2.7634,2.7634,"165,195,647"
"Feb 27, 2020",2.7685,2.9789,2.5711,2.7973,2.7973,"275,767,947"
"Feb 26, 2020",2.7993,2.9687,2.5399,2.7704,2.7704,"308,369,404"
"Feb 25, 2020",3.1809,3.184,2.7316,2.8175,2.8175,"220,934,560"
"Feb 24, 2020",3.5126,3.5169,2.986,3.1822,3.1822,"243,208,712"
"Feb 23, 2020",3.3129,3.5673,3.3079,3.5134,3.5134,"201,953,498"
"Feb 22, 2020",3.4883,3.5208,3.2517,3.3144,3.3144,"200,526,802"
"Feb 21, 2020",3.6116,3.7428,3.3951,3.4852,3.4852,"198,998,663"
"Feb 20, 2020",3.5577,3.8743,3.4777,3.6139,3.6139,"276,065,341"
"Feb 19, 2020",3.4422,3.9234,3.355,3.5576,3.5576,"266,619,604"
"Feb 18, 2020",3.1505,3.5219,3.1047,3.4512,3.4512,"203,797,553"
"Feb 17, 2020",3.2488,3.2488,2.7724,3.1522,3.1522,"236,951,007"
"Feb 16, 2020",3.1916,3.2871,2.802,3.2487,3.2487,"227,937,928"
"Feb 15, 2020",3.4699,3.5327,3.0425,3.1824,3.1824,"194,773,545"
"Feb 14, 2020",3.1193,3.5433,3.0529,3.4699,3.4699,"206,092,809"
"Feb 13, 2020",3.3243,3.3467,2.9541,3.1192,3.1192,"243,665,848"
"Feb 12, 2020",2.8992,3.6077,2.8992,3.3208,3.3208,"334,853,757"
"Feb 11, 2020",2.6243,2.933,2.5574,2.8975,2.8975,"144,827,946"
"Feb 10, 2020",2.6435,2.7398,2.4762,2.6244,2.6244,"154,493,519"
"Feb 09, 2020",2.286,2.7388,2.2787,2.6447,2.6447,"196,340,341"
"Feb 08, 2020",2.1905,2.3099,2.0268,2.2882,2.2882,"93,638,903"
"Feb 07, 2020",2.1559,2.2495,2.1559,2.1943,2.1943,"93,382,410"
"Feb 06, 2020",2.142,2.2453,2.1215,2.1565,2.1565,"100,508,449"
"Feb 05, 2020",1.9236,2.2164,1.9119,2.1411,2.1411,"111,859,155"
"Feb 04, 2020",2.0018,2.0329,1.8906,1.9248,1.9248,"88,198,795"
"Feb 03, 2020",1.9103,2.1012,1.8734,2.0043,2.0043,"112,154,610"
"Feb 02, 2020",1.7428,1.9801,1.6969,1.9103,1.9103,"83,037,458"
"Feb 01, 2020",1.658,1.7435,1.654,1.743,1.743,"37,226,254"
"Jan 31, 2020",1.6784,1.7182,1.6465,1.6583,1.6583,"49,262,411"
"Jan 30, 2020",1.5676,1.6997,1.5606,1.6778,1.6778,"54,565,714"
"Jan 29, 2020",1.5504,1.6758,1.545,1.5675,1.5675,"51,375,642"
"Jan 28, 2020",1.5258,1.574,1.5041,1.55,1.55,"47,120,502"
"Jan 27, 2020",1.5236,1.5407,1.4947,1.5259,1.5259,"44,520,219"
"Jan 26, 2020",1.4952,1.529,1.4702,1.5227,1.5227,"43,363,397"
"Jan 25, 2020",1.5171,1.5171,1.469,1.4959,1.4959,"44,078,895"
