airport_id,city,name,latitude,longitude,country,iata,icao,altitude,altitude,timezone,dst,tz
11078,Neodesha,Neodesha Municipal Airport,37.4353981,-95.64610291,United States,2K7,K2K7,841,-5,A,\N,airport
5737,New Bedford,New Bedford Regional Airport,41.67610168,-70.95690155,United States,EWB,KEWB,80,-5,A,America/New_York,airport
3859,Wilmington,New Castle Airport,39.67869949,-75.60649872,United States,ILG,KILG,80,-5,A,America/New_York,airport
11068,New Castle,New Castle Henry Co. Municipal Airport,39.87590027,-85.32649994,United States,UWL,KUWL,1088,-4,A,\N,airport
7869,Olathe,New Century Aircenter Airport,38.83089828,-94.89029694,United States,JCI,KIXD,1087,-6,A,America/Chicago,airport
3768,New Orleans,New Orleans NAS JRB/Alvin Callender Field,29.82530022,-90.03500366,United States,NBG,KNBG,2,-6,A,America/Chicago,airport
11852,New Richmond,New Richmond Regional Airport,45.14830017,-92.5381012,United States,RNH,KRNH,998,\N,\N,\N,airport
3707,Jacksonville,New River MCAS /H/ /Mccutcheon Fld/ Airport,34.70840073,-77.43969727,United States,\N,KNCA,26,-5,A,America/New_York,airport
6764,New Stuyahok,New Stuyahok Airport,59.44990158,-157.3280029,United States,KNW,PANW,364,-9,A,America/Anchorage,airport
3494,Newark,Newark Liberty International Airport,40.69250107,-74.16870117,United States,EWR,KEWR,18,-5,A,America/New_York,airport
8513,Newnan,Newnan Coweta County Airport,33.31159973,-84.76979828,United States,CCO,KCCO,970,-5,A,America/New_York,airport
7086,Newport,Newport Municipal Airport,44.58039856,-124.0579987,United States,ONP,KONP,160,-8,A,America/Los_Angeles,airport
3633,Newport News,Newport News Williamsburg International Airport,37.13190079,-76.49299622,United States,PHF,KPHF,42,-5,A,America/New_York,airport
9399,Newton,Newton City-County Airport,38.05820084,-97.27449799,United States,EWK,KEWK,1533,-6,A,America/Chicago,airport
3630,Niagara Falls,Niagara Falls International Airport,43.1072998,-78.94619751,United States,IAG,KIAG,589,-5,A,America/New_York,airport
8199,Nightmute,Nightmute Airport,60.47100067,-164.701004,United States,NME,PAGT,4,-9,A,America/Anchorage,airport
7214,Nikolai,Nikolai Airport,63.01860046,-154.3580017,United States,NIB,PAFS,441,-9,A,America/Anchorage,airport
6725,Noatak,Noatak Airport,67.56610107,-162.9750061,United States,WTK,PAWN,88,-9,A,America/Anchorage,airport
3788,Nogales,Nogales International Airport,31.41769981,-110.8479996,United States,OLS,KOLS,3955,-7,A,America/Phoenix,airport
3615,Nome,Nome Airport,64.5121994,-165.4450073,United States,OME,PAOM,37,-9,A,America/Anchorage,airport
7210,Nondalton,Nondalton Airport,59.98020172,-154.8390045,United States,NNL,PANO,314,-9,A,America/Anchorage,airport
3611,Norfolk,Norfolk International Airport,36.89459991,-76.20120239,United States,ORF,KORF,26,-5,A,America/New_York,airport
3827,Norfolk,Norfolk Ns (Chambers Fld) Airport,36.93759918,-76.28929901,United States,NGU,KNGU,17,-5,A,America/New_York,airport
3748,San Jose,Norman Y. Mineta San Jose International Airport,37.36259842,-121.9290009,United States,SJC,KSJC,62,-8,A,America/Los_Angeles,airport
3781,Smithfield,North Central State Airport,41.92079926,-71.49140167,United States,SFZ,KSFZ,441,-5,A,America/New_York,airport
5730,Clarksburg,North Central West Virginia Airport,39.29660034,-80.22810364,United States,CKB,KCKB,1217,-5,A,America/New_York,airport
3594,San Diego,North Island Naval Air Station-Halsey Field,32.69919968,-117.2149963,United States,NZY,KNZY,26,-8,A,America/Los_Angeles,airport
6877,Las Vegas,North Las Vegas Airport,36.21070099,-115.1940002,United States,VGT,KVGT,2205,-8,U,America/Los_Angeles,airport
3468,Hollywood,North Perry Airport,26.00119972,-80.24069977,United States,HWO,KHWO,8,-5,A,America/New_York,airport
5748,North Platte,North Platte Regional Airport Lee Bird Field,41.12620163,-100.6839981,United States,LBF,KLBF,2777,-6,A,America/Chicago,airport
8295,Gadsden,Northeast Alabama Regional Airport,33.972599,-86.088996,United States,GAD,KGAD,569,-6,A,America/Chicago,airport
6989,St. Augustine Airport,Northeast Florida Regional Airport,29.95919991,-81.33979797,United States,UST,KSGJ,10,-5,A,America/New_York,airport
11824,Charles City,Northeast Iowa Regional Airport,43.07260132,-92.6108017,United States,CCY,KCCY,1125,\N,\N,\N,airport
3750,Philadelphia,Northeast Philadelphia Airport,40.08190155,-75.01059723,United States,PNE,KPNE,120,-5,A,America/New_York,airport
7058,Frenchville,Northern Aroostook Regional Airport,47.28549957,-68.31279755,United States,WFK,KFVE,988,-5,A,America/New_York,airport
3528,Presque Isle,Northern Maine Regional Airport at Presque Isle,46.68899918,-68.0447998,United States,PQI,KPQI,534,-5,A,America/New_York,airport
3568,Northway,Northway Airport,62.9612999,-141.9290009,United States,ORT,PAOR,1715,-9,A,America/Anchorage,airport
5756,Muscle Shoals,Northwest Alabama Regional Airport,34.74530029,-87.61019897,United States,MSL,KMSL,551,-6,A,America/Chicago,airport
4356,Bentonville,Northwest Arkansas Regional Airport,36.281898,-94.306801,United States,XNA,KXNA,1287,-6,A,America/Chicago,airport
7669,Panama City,Northwest Florida Beaches International Airport,30.357106,-85.795414,United States,ECP,KECP,69,-6,A,America/Chicago,airport
8280,Norwood,Norwood Memorial Airport,42.19049835,-71.17289734,United States,OWD,KOWD,49,-5,A,America/New_York,airport
7092,Nuiqsut,Nuiqsut Airport,70.20999908,-151.0059967,United States,NUI,PAQT,38,-9,A,America/Anchorage,airport
7111,Nulato,Nulato Airport,64.72930145,-158.0740051,United States,NUL,PANU,399,-9,A,America/Anchorage,airport
8877,Pontiac,Oakland County International Airport,42.66550064,-83.42009735,United States,PTK,KPTK,980,-5,A,America/New_York,airport
8510,Ocala,Ocala International Airport - Jim Taylor Field,29.17259979,-82.22419739,United States,OCF,KOCF,90,-5,A,America/New_York,airport
7889,Ocean Reef Club Airport,Ocean Reef Club Airport,25.3253994,-80.27480316,United States,OCA,07FA,8,-5,A,America/New_York,airport
3870,Oceana,Oceana NAS,36.8207016,-76.03350067,United States,NTU,KNTU,23,-5,A,America/New_York,airport
8802,Clemson,Oconee County Regional Airport,34.6719017,-82.8864975,United States,CEU,KCEU,892,-5,A,America/New_York,airport
8693,Oconomowoc,Oconomowoc Airport,43.13890076,-88.47229767,United States,\N,0WI8,885,-6,A,America/Chicago,airport
3836,Omaha,Offutt Air Force Base,41.11830139,-95.91249847,United States,OFF,KOFF,1052,-6,A,America/Chicago,airport
9543,Ogden,Ogden Hinckley Airport,41.19589996,-112.012001,United States,OGD,KOGD,4473,-7,A,America/Denver,airport
3724,Ogdensburg,Ogdensburg International Airport,44.68190002,-75.46549988,United States,OGS,KOGS,297,-5,A,America/New_York,airport
7511,Columbus,Ohio State University Airport,40.07979965,-83.07299805,United States,OSU,KOSU,905,-5,U,America/New_York,airport
7907,Athens,Ohio University Snyder Field,39.21099854,-82.23139954,United States,\N,KUNI,766,-5,U,America/New_York,airport
8505,Okeechobee,Okeechobee County Airport,27.26280022,-80.84980011,United States,OBE,KOBE,34,-5,A,America/New_York,airport
9777,Okmulgee,Okmulgee Regional Airport,35.66809845,-95.94869995,United States,\N,KOKM,720,-6,A,America/Chicago,airport
8812,Rhinebeck,Old Rhinebeck Airport,41.9715004,-73.86289978,United States,\N,NY94,323,-5,U,America/New_York,airport
7817,Olive Branch,Olive Branch Airport,34.97869873,-89.78690338,United States,OLV,KOLV,402,-6,A,America/Chicago,airport
7650,Olympia,Olympia Regional Airport,46.9693985,-122.9029999,United States,OLM,KOLM,209,-8,A,America/Los_Angeles,airport
8123,New York,One Police Plaza Heliport,40.71260071,-73.99960327,United States,\N,NK39,244,-5,A,America/New_York,airport
3734,Ontario,Ontario International Airport,34.05599976,-117.6009979,United States,ONT,KONT,944,-8,A,America/Los_Angeles,airport
8141,Ontario,Ontario Municipal Airport,44.02050018,-117.0139999,United States,\N,KONO,2193,-7,A,America/Denver,airport
3791,Miami,Opa-locka Executive Airport,25.90699959,-80.27839661,United States,OPF,KOPF,8,-5,A,America/New_York,airport
8283,Montgomery,Orange County Airport,41.50999832,-74.26460266,United States,MGJ,KMGJ,364,-5,A,America/New_York,airport
11846,Orangeburg,Orangeburg Municipal Airport,33.45679855,-80.85949707,United States,OGB,KOGB,195,\N,\N,\N,airport
7083,Eastsound,Orcas Island Airport,48.70819855,-122.9100037,United States,ESD,KORS,31,-8,A,America/Los_Angeles,airport
3416,Orlando,Orlando Executive Airport,28.5454998,-81.332901,United States,ORL,KORL,113,-5,A,America/New_York,airport
3878,Orlando,Orlando International Airport,28.42939949,-81.30899811,United States,MCO,KMCO,96,-5,A,America/New_York,airport
4167,Sanford,Orlando Sanford International Airport,28.77759933,-81.23750305,United States,SFB,KSFB,55,-5,A,America/New_York,airport
8118,Ormond Beach,Ormond Beach Municipal Airport,29.30060005,-81.11360168,United States,OMN,KOMN,29,-5,A,America/New_York,airport
11100,Oakley,Oryol Yuzhny Airport,52.93470001,36.00220108,United States,OEL,UUOR,656,-5,A,\N,airport
3432,Oscoda,Oscoda Wurtsmith Airport,44.45159912,-83.39409637,United States,OSC,KOSC,633,-5,A,America/New_York,airport
11848,Ottumwa,Ottumwa Regional Airport,41.10660172,-92.44789886,United States,OTM,KOTM,845,\N,\N,\N,airport
5758,Owensboro,Owensboro Daviess County Airport,37.74010086,-87.16680145,United States,OWB,KOWB,407,-6,A,America/Chicago,airport
6961,Oxnard,Oxnard Airport,34.20080185,-119.2070007,United States,OXR,KOXR,45,-8,A,America/Los_Angeles,airport
11821,Mountain Home,Ozark Regional Airport,36.3689003,-92.47049713,United States,WMH,KBPK,928,\N,\N,\N,airport
4231,Ozona,Ozona Municipal Airport,30.73530006,-101.2030029,United States,OZA,KOZA,2381,-6,A,America/Chicago,airport
3549,Fort Myers,Page Field,26.58659935,-81.86329651,United States,FMY,KFMY,17,-5,A,America/New_York,airport
4124,Page,Page Municipal Airport,36.92610168,-111.447998,United States,PGA,KPGA,4316,-7,A,America/Phoenix,airport
3522,Palacios,Palacios Municipal Airport,28.72750092,-96.25099945,United States,PSX,KPSX,14,-6,A,America/Chicago,airport
7663,Pahokee,Palm Beach County Glades Airport,26.78499985,-80.69339752,United States,PHK,KPHK,16,-5,A,America/New_York,airport
3593,West Palm Beach,Palm Beach County Park Airport,26.59300041,-80.08509827,United States,LNA,KLNA,14,-5,A,America/New_York,airport
3722,West Palm Beach,Palm Beach International Airport,26.68320084,-80.09559631,United States,PBI,KPBI,19,-5,A,America/New_York,airport
3839,Palm Springs,Palm Springs International Airport,33.82970047,-116.5070038,United States,PSP,KPSP,477,-8,A,America/Los_Angeles,airport
3756,Palmdale,Palmdale Regional/USAF Plant 42 Airport,34.62939835,-118.0849991,United States,PMD,KPMD,2543,-8,A,America/Los_Angeles,airport
3569,Palmer,Palmer Municipal Airport,61.59489822,-149.0890045,United States,PAQ,PAAQ,242,-9,A,America/Anchorage,airport
8864,Palo Alto,Palo Alto Airport of Santa Clara County,37.46110153,-122.1149979,United States,PAO,KPAO,4,-8,A,America/Los_Angeles,airport
4073,Panama City,Panama City-Bay Co International Airport,30.212099,-85.6828,United States,PFN,KPFN,20,-6,A,America/Chicago,airport
6916,Wenatchee,Pangborn Memorial Airport,47.39889908,-120.2070007,United States,EAT,KEAT,1249,-8,A,America/Los_Angeles,airport
10185,Paso Robles,Paso Robles Municipal Airport,35.67290115,-120.6269989,United States,PRB,KPRB,840,-8,A,\N,airport
3623,Coco Beach,Patrick Air Force Base,28.23489952,-80.61009979,United States,COF,KCOF,8,-5,A,America/New_York,airport
3521,Patuxent River,Patuxent River Naval Air Station/Trapnell Field Aiport,38.2859993,-76.41179657,United States,NHK,KNHK,39,-5,A,America/New_York,airport
8306,Atlanta,Peachtree City Falcon Field,33.3572998,-84.57180023,United States,FFC,KFFC,808,-5,A,America/New_York,airport
8950,Pecos,Pecos Municipal Airport,31.38240051,-103.5110016,United States,PEQ,KPEQ,2613,-6,A,America/Chicago,airport
5762,Pellston,Pellston Regional Airport of Emmet County Airport,45.57089996,-84.79669952,United States,PLN,KPLN,721,-5,A,America/New_York,airport
3647,Pembina,Pembina Municipal Airport,48.94250107,-97.24079895,United States,PMB,KPMB,795,-6,A,America/Chicago,airport
3563,Pensacola,Pensacola Naval Air Station/Forrest Sherman Field,30.35269928,-87.31860352,United States,NPA,KNPA,28,-6,A,America/Chicago,airport
3564,Pensacola,Pensacola Regional Airport,30.47340012,-87.18659973,United States,PNS,KPNS,121,-6,A,America/Chicago,airport
10132,Perry,Perry Houston County Airport,32.51060104,-83.76730347,United States,PXE,KPXE,418,-4,A,\N,airport
9784,Perry,Perry Municipal Airport,36.38560104,-97.27719879,United States,\N,KF22,1002,-6,A,America/Chicago,airport
7157,Perryville,Perryville Airport,55.905998,-159.162993,United States,KPV,PAPE,29,-9,A,America/Anchorage,airport
10831,Roxboro,Person County Airport,36.28490067,-78.98419952,United States,TDF,KTDF,609,-5,A,\N,airport
11153,Tampa,Peter O Knight Airport,27.91559982,-82.44930267,United States,TPF,KTPF,8,-5,U,\N,airport
4147,Petersburg,Petersburg James A Johnson Airport,56.80170059,-132.9450073,United States,PSG,PAPG,111,-9,A,America/Anchorage,airport
3752,Philadelphia,Philadelphia International Airport,39.87189865,-75.2410965,United States,PHL,KPHL,36,-5,A,America/New_York,airport
7925,Topeka,Philip Billard Municipal Airport,39.06869888,-95.62249756,United States,TOP,KTOP,881,-6,A,America/Chicago,airport
3772,Aberdeen,Phillips Army Air Field,39.466202,-76.1688,United States,APG,KAPG,57,-5,A,America/New_York,airport
8030,Phoenix,Phoenix Deer Valley Airport,33.68830109,-112.0830002,United States,DVT,KDVT,1478,-7,A,America/Phoenix,airport
7126,Goodyear,Phoenix Goodyear Airport,33.42250061,-112.3759995,United States,\N,KGYR,968,-7,N,America/Phoenix,airport
3462,Phoenix,Phoenix Sky Harbor International Airport,33.43429947,-112.012001,United States,PHX,KPHX,1135,-7,N,America/Phoenix,airport
6505,Mesa,Phoenix-Mesa-Gateway Airport,33.30780029,-111.6549988,United States,AZA,KIWA,1382,-7,N,America/Phoenix,airport
8601,Jasper,Pickens County Airport,34.45339966,-84.45739746,United States,JZP,KJZP,1535,-5,A,America/New_York,airport
4008,Greensboro,Piedmont Triad International Airport,36.09780121,-79.93730164,United States,GSO,KGSO,925,-5,A,America/New_York,airport
5761,Pierre,Pierre Regional Airport,44.38270187,-100.2860031,United States,PIR,KPIR,1744,-6,A,America/Chicago,airport
8320,Pikeville,Pike County-Hatcher Field,37.5617981,-82.56639862,United States,PBX,KPBX,1473,-5,A,America/New_York,airport
7158,Pilot Point,Pilot Point Airport,57.58039856,-157.5720062,United States,PIP,PAPN,57,-9,A,America/Anchorage,airport
9138,Marana,Pinal Airpark,32.51060104,-111.3280029,United States,MZJ,KMZJ,1893,-7,N,America/Phoenix,airport
6959,Greenville,Pitt Greenville Airport,35.6352005,-77.38529968,United States,PGV,KPGV,26,-5,A,America/New_York,airport
3570,Pittsburgh,Pittsburgh International Airport,40.49150085,-80.23290253,United States,PIT,KPIT,1203,-5,A,America/New_York,airport
8298,Sylvania,Plantation Airpark,32.64530182,-81.5970993,United States,JYL,KJYL,188,-5,A,America/New_York,airport
3430,Port Moller,Platinum Airport,59.01139832,-161.8200073,United States,PTU,PAPM,15,-9,A,America/Anchorage,airport
3771,Plattsburgh,Plattsburgh International Airport,44.65090179,-73.4681015,United States,PBG,KPBG,234,-5,A,America/New_York,airport
8277,Plymouth,Plymouth Municipal Airport,41.9090004,-70.72879791,United States,PYM,KPYM,148,-5,A,America/New_York,airport
5760,Pocatello,Pocatello Regional Airport,42.90980148,-112.5960007,United States,PIH,KPIH,4452,-7,A,America/Denver,airport
11110,Mount Pocono,Pocono Mountains Municipal Airport,41.13750076,-75.37889862,United States,MPO,KMPO,1915,-5,A,\N,airport
3414,Point Lay,Point Lay LRRS Airport,69.73290253,-163.0050049,United States,PIZ,PPIZ,22,-9,A,America/Anchorage,airport
3511,Point Mugu,Point Mugu Naval Air Station (Naval Base Ventura Co),34.12030029,-119.1210022,United States,NTD,KNTD,13,-8,A,America/Los_Angeles,airport
3648,Fort Polk,Polk Army Air Field,31.0447998,-93.1917038,United States,POE,KPOE,330,-6,A,America/Chicago,airport
8379,Pompano Beach,Pompano Beach Airpark,26.24710083,-80.11109924,United States,PMP,KPMP,19,-5,A,America/New_York,airport
3440,Ponca City,Ponca City Regional Airport,36.73199844,-97.09980011,United States,PNC,KPNC,1008,-6,A,America/Chicago,airport
3481,Fort Bragg,Pope Field,35.17089844,-79.01450348,United States,POB,KPOB,217,-5,A,America/New_York,airport
8664,Poplar Bluff,Poplar Bluff Municipal Airport,36.77389908,-90.32489777,United States,POF,KPOF,331,-6,A,America/Chicago,airport
3455,Port Angeles,Port Angeles Cgas Airport,48.14149857,-123.4140015,United States,NOW,KNOW,13,-8,A,America/Los_Angeles,airport
3759,Columbus,Port Columbus International Airport,39.9980011,-82.89189911,United States,CMH,KCMH,815,-5,A,America/New_York,airport
6766,Port Heiden,Port Heiden Airport,56.95909882,-158.6329956,United States,PTH,PAPH,95,-9,A,America/Anchorage,airport
7204,Cold Bay,Port Moller Airport,56.00600052,-160.5610046,United States,PML,PAAL,20,-9,A,America/Anchorage,airport
4066,Port O\\'Connor,Port O'Connor Private Airport,28.42970085,-96.44439697,United States,S46,XS46,8,-6,A,America/Chicago,airport
11255,Valparaiso IN,Porter County Municipal Airport,41.45399857,-87.00710297,United States,VPZ,KVPZ,770,-5,A,\N,airport
8122,Hillsboro,Portland Hillsboro Airport,45.540401,-122.949997,United States,HIO,KHIO,208,-8,A,America/Los_Angeles,airport
3720,Portland,Portland International Airport,45.58869934,-122.5979996,United States,PDX,KPDX,31,-8,A,America/Los_Angeles,airport
3862,Portland,Portland International Jetport Airport,43.64619827,-70.30930328,United States,PWM,KPWM,76,-5,A,America/New_York,airport
8121,Troutdale,Portland Troutdale Airport,45.54940033,-122.401001,United States,TTD,KTTD,39,-8,A,America/Los_Angeles,airport
5763,Portsmouth,Portsmouth International at Pease Airport,43.07789993,-70.82330322,United States,PSM,KPSM,100,-5,A,America/New_York,airport
11071,Pratt,Pratt Regional Airport,37.70159912,-98.74690247,United States,PTT,KPTT,1953,-5,A,\N,airport
8494,Phillips,Price County Airport,45.70899963,-90.40249634,United States,\N,KPBH,1497,-6,A,America/Chicago,airport
3762,Princeton,Princeton Municipal Airport,45.55989838,-93.60820007,United States,PNM,KPNM,980,-6,A,America/Chicago,airport
8136,Prineville,Prineville Airport,44.28699875,-120.9039993,United States,\N,KS39,3250,-8,A,America/Los_Angeles,airport
8052,Prospect Creek,Prospect Creek Airport,66.81410217,-150.6439972,United States,PPC,PAPR,1095,-9,A,America/Anchorage,airport
9407,Prosser,Prosser Airport,46.21340179,-119.7910004,United States,S40,KS40,697,-8,A,America/Los_Angeles,airport
6456,Provincetown,Provincetown Municipal Airport,42.07189941,-70.2213974,United States,PVC,KPVC,9,-5,A,America/New_York,airport
7579,Provo,Provo Municipal Airport,40.21920013,-111.7229996,United States,PVU,KPVU,4497,-7,A,America/Denver,airport
3527,Pueblo,Pueblo Memorial Airport,38.28910065,-104.4970016,United States,PUB,KPUB,4726,-7,A,America/Denver,airport
3944,Pullman,Pullman Moscow Regional Airport,46.7439,-117.110001,United States,PUW,KPUW,2556,-8,A,America/Los_Angeles,airport
6873,Lafayette,Purdue University Airport,40.41230011,-86.93689728,United States,LAF,KLAF,606,-5,A,America/New_York,airport
4072,Moline,Quad City International Airport,41.44850159,-90.50749969,United States,MLI,KMLI,590,-6,A,America/Chicago,airport
11111,Quakertown,Quakertown Airport,40.43519974,-75.38189697,United States,UKT,KUKT,526,-5,A,\N,airport
3833,Quantico,Quantico MCAF /Turner field,38.50170135,-77.30529785,United States,NYG,KNYG,10,-5,A,America/New_York,airport
5774,Quincy,Quincy Regional Baldwin Field,39.94269943,-91.19460297,United States,UIN,KUIN,768,-6,A,America/Chicago,airport
7206,Quinhagak,Quinhagak Airport,59.75510025,-161.8450012,United States,KWN,PAQH,42,-9,A,America/Anchorage,airport
8278,North Kingstown,Quonset State Airport,41.5970993,-71.41210175,United States,OQU,KOQU,18,-5,A,America/New_York,airport
5724,Beckley,Raleigh County Memorial Airport,37.78730011,-81.12419891,United States,BKW,KBKW,2504,-5,A,America/New_York,airport
3626,Raleigh-durham,Raleigh Durham International Airport,35.87760162,-78.78749847,United States,RDU,KRDU,435,-5,A,America/New_York,airport
11850,Pinedale,Ralph Wenz Field,42.79550171,-109.8069992,United States,PWY,KPNA,7102,\N,\N,\N,airport
3693,Kotzebue,Ralph Wien Memorial Airport,66.88469696,-162.598999,United States,OTZ,PAOT,14,-9,A,America/Anchorage,airport
8608,Ramona,Ramona Airport,33.03919983,-116.9150009,United States,RNM,KRNM,1395,-8,A,America/Los_Angeles,airport
3643,Rancho Murieta,Rancho Murieta Airport,38.48680115,-121.1029968,United States,RIU,KRIU,141,-8,A,America/Los_Angeles,airport
9104,Cambria,Rancho San Simeon Airport,35.60770035,-121.1100006,United States,\N,66CA,320,-8,A,America/Los_Angeles,airport
3757,San Antonio,Randolph Air Force Base,29.52969933,-98.27890015,United States,RND,KRND,761,-6,A,America/Chicago,airport
3650,Hibbing,Range Regional Airport,47.38660049,-92.83899689,United States,HIB,KHIB,1354,-6,A,America/Chicago,airport
4087,Rapid City,Rapid City Regional Airport,44.04529953,-103.0569992,United States,RAP,KRAP,3204,-7,A,America/Denver,airport
7986,Rawlins,Rawlins Municipal Airport/Harvey Field,41.80559921,-107.1999969,United States,RWL,KRWL,6813,-7,A,America/Denver,airport
5764,Reading,Reading Regional Carl A Spaatz Field,40.37850189,-75.96520233,United States,RDG,KRDG,344,-5,A,America/New_York,airport
8137,Red Bluff,Red Bluff Municipal Airport,40.15069962,-122.2519989,United States,\N,KRBL,352,-8,A,America/Los_Angeles,airport
4098,Redding,Redding Municipal Airport,40.50899887,-122.2929993,United States,RDD,KRDD,505,-8,A,America/Los_Angeles,airport
8443,Redlands,Redlands Municipal Airport,34.08530045,-117.1460037,United States,REI,KREI,1571,-8,A,America/Los_Angeles,airport
3480,Redstone,Redstone Army Air Field,34.67869949,-86.68479919,United States,HUA,KHUA,684,-6,A,America/Chicago,airport
11854,Redwood Falls,Redwood Falls Municipal Airport,44.54719925,-95.08229828,United States,RWF,KRWF,1024,\N,\N,\N,airport
11312,San Jose,Reid-Hillview Airport of Santa Clara County,37.332901,-121.8190002,United States,RHV,KRHV,135,8,A,\N,airport
4343,Goodland,Renner Field-Goodland Municipal Airport,39.37060165,-101.6989975,United States,GLD,KGLD,3656,-7,A,America/Denver,airport
3807,Reno,Reno Tahoe International Airport,39.49909973,-119.7679977,United States,RNO,KRNO,4415,-8,A,America/Los_Angeles,airport
8796,Renton,Renton Municipal Airport,47.49309921,-122.2160034,United States,RNT,KRNT,32,-8,A,America/Los_Angeles,airport
8034,Farmingdale,Republic Airport,40.72880173,-73.41339874,United States,\N,KFRG,82,-5,A,America/New_York,airport
5765,Rhinelander,Rhinelander Oneida County Airport,45.63119888,-89.46749878,United States,RHI,KRHI,1624,-6,A,America/Chicago,airport
8294,Rome,Richard B Russell Airport,34.3506012,-85.15799713,United States,RMG,KRMG,644,-5,A,America/New_York,airport
7849,Tulsa,Richard Lloyd Jones Jr Airport,36.03960037,-95.98459625,United States,RVS,KRVS,638,-6,A,America/Chicago,airport
7582,Richfield,Richfield Municipal Airport,38.7364006,-112.098999,United States,RIF,KRIF,5301,-7,A,America/Denver,airport
8520,Rockingham,Richmond County Airport,34.8913,-79.759598,United States,RCZ,KRCZ,358,-5,A,America/New_York,airport
3608,Richmond,Richmond International Airport,37.50519943,-77.31970215,United States,RIC,KRIC,167,-5,A,America/New_York,airport
7777,Richmond,Richmond Municipal Airport,39.75719833,-84.84279633,United States,RID,KRID,1140,-5,U,America/New_York,airport
3840,Amarillo,Rick Husband Amarillo International Airport,35.2193985,-101.7060013,United States,AMA,KAMA,3607,-6,A,America/Chicago,airport
3674,Columbus,Rickenbacker International Airport,39.813801,-82.927803,United States,LCK,KLCK,744,-5,A,America/New_York,airport
11067,Ridgely,Ridgely Airpark,38.9701004,-75.86630249,United States,\N,KRJD,64,-5,A,\N,airport
3799,Riverside,Riverside Municipal Airport,33.95190048,-117.4449997,United States,RAL,KRAL,819,-8,A,America/Los_Angeles,airport
6881,Riverton WY,Riverton Regional Airport,43.06420136,-108.4599991,United States,RIW,KRIW,5525,-7,A,America/Denver,airport
4016,Roanoke VA,Roanoke–Blacksburg Regional Airport,37.32550049,-79.97540283,United States,ROA,KROA,1175,-5,A,America/New_York,airport
7181,Noorvik,Robert (Bob) Curtis Memorial Airport,66.81790161,-161.0189972,United States,ORV,PFNO,55,-9,A,America/Anchorage,airport
3775,Killeen,Robert Gray Army Air Field Airport,31.06719971,-97.8289032,United States,GRK,KGRK,1015,-6,A,America/Chicago,airport
9545,Poteau,Robert S Kerr Airport,35.02159882,-94.62129974,United States,RKR,KRKR,451,-6,A,America/Chicago,airport
4103,Redmond-Bend,Roberts Field,44.2541008,-121.1500015,United States,RDM,KRDM,3080,-8,A,America/Los_Angeles,airport
3884,Macon,Robins Air Force Base,32.64009857,-83.59190369,United States,WRB,KWRB,294,-5,A,America/New_York,airport
3501,Robinson,Robinson Army Air Field,34.85010147,-92.30020142,United States,\N,KRBM,587,-6,A,America/Chicago,airport
4048,Rochester,Rochester International Airport,43.90829849,-92.5,United States,RST,KRST,1317,-6,A,America/Chicago,airport
7494,Rock Hill,Rock Hill - York County Airport,34.9878006,-81.05719757,United States,RKH,KUZA,666,-5,A,America/New_York,airport
5766,Rock Springs,Rock Springs Sweetwater County Airport,41.59420013,-109.0650024,United States,RKS,KRKS,6764,-7,A,America/Denver,airport
7690,Rocky Mount,Rocky Mount Wilson Regional Airport,35.85630035,-77.89189911,United States,RWI,KRWI,159,-5,A,America/New_York,airport
7822,Broomfield-CO,Rocky Mountain Metropolitan Airport,39.90879822,-105.1169968,United States,BJC,KBJC,5673,-7,A,America/Denver,airport
4101,Medford,Rogue Valley International Medford Airport,42.37419891,-122.8730011,United States,MFR,KMFR,1335,-8,A,America/Los_Angeles,airport
3520,Washington,Ronald Reagan Washington National Airport,38.8521,-77.037697,United States,DCA,KDCA,15,-5,A,America/New_York,airport
3668,Houghton Lake,Roscommon County - Blodgett Memorial Airport,44.359798,-84.671095,United States,HTL,KHTL,1150,-5,A,America/New_York,airport
7042,Rosecrans,Rosecrans Memorial Airport,39.77190018,-94.90969849,United States,STJ,KSTJ,826,-6,A,America/Chicago,airport
3736,Roswell,Roswell International Air Center Airport,33.30160141,-104.5309982,United States,ROW,KROW,3671,-7,A,America/Denver,airport
7929,Null,Rough River State Park Airport,37.610022,-86.507262,United States,\N,K2I3,577,-6,A,America/Chicago,airport
6722,Ruby,Ruby Airport,64.72720337,-155.4700012,United States,RBY,PARY,658,-9,A,America/Anchorage,airport
11853,Russell,Russell Municipal Airport,38.87210083,-98.8117981,United States,RSL,KRSL,1862,\N,\N,\N,airport
7098,Russian Mission,Russian Mission Airport,61.77888489,-161.319458,United States,RSH,PARS,51,-9,A,America/Anchorage,airport
5767,Rutland,Rutland - Southern Vermont Regional Airport,43.52939987,-72.94960022,United States,RUT,KRUT,787,-5,A,America/New_York,airport
11017,Tucson,Ryan Field,32.14220047,-111.1750031,United States,\N,KRYN,2417,-7,A,\N,airport
9412,Sabetha,Sabetha Municipal Airport,39.90420151,-95.77940369,United States,K83,KK83,1330,-6,A,America/Chicago,airport
3663,Sacramento,Sacramento Executive Airport,38.51250076,-121.4929962,United States,SAC,KSAC,24,-8,A,America/Los_Angeles,airport
3817,Sacramento,Sacramento International Airport,38.69540024,-121.5910034,United States,SMF,KSMF,27,-8,A,America/Los_Angeles,airport
